example_id,generated_summary,reference_summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu_score,embedding_similarity
10,a conference paper at ICLR 2017 is the first to address this challenge successfully at scale. we introduce an actor critic with experience replay (ACER) that nearly matches the state-of-the-art performance of deep Q-networks with prioritized replay on Atari. ACER is a valuable tool for improving sample efficiency.,"This paper presents an actor-critic deep reinforcement learning agent with ex-
perience replay that is stable, sample efﬁcient, and performs remarkably well on
challenging environments, including the discrete 57-game Atari domain and several
continuous control problems. To achieve this, the paper introduces several inno-
vations, including truncated importance sampling with bias correction, stochastic
dueling network architectures, and a new trust region policy optimization method.
1",0.4230769230769231,0.3235294117647059,0.3666666666666667,0.0392156862745098,0.029850746268656716,0.03389830508474576,0.21153846153846154,0.16176470588235295,0.18333333333333335,0.005097366364414828,0.7044451
11,"reinforcement learning has seen success in several areas including robotics, computer games and online advertising. in this paper we consider model-free reinforcement learning, where the state-transition function is not known or learned. two alternatives are SARSA (Rummery & Niranjan, 1994) and Q-learning (Watkins, 1989)","Policy gradient is an efﬁcient technique for improving a policy in a reinforcement
learning setting. However, vanilla online variants are on-policy only and not able
to take advantage of off-policy data. In this paper we describe a new technique that
combines policy gradient with off-policy Q-learning, drawing experience from a
replay buffer. This is motivated by making a connection between the ﬁxed points
of the regularized policy gradient algorithm and the Q-values. This connection
allows us to estimate the Q-values from the action preferences of the policy, to
which we apply Q-learning updates. We refer to the new technique as ‘PGQL’,
for policy gradient and Q-learning. We also establish an equivalency between
action-value ﬁtting techniques and actor-critic algorithms, showing that regular-
ized policy gradient techniques can be interpreted as advantage function learning
algorithms. We conclude with some numerical examples that demonstrate im-
proved data efﬁciency and stability of PGQL. In particular, we tested PGQL on
the full suite of Atari games and achieved performance exceeding that of both
asynchronous advantage actor-critic (A3C) and Q-learning.
1",0.43478260869565216,0.10582010582010581,0.17021276595744683,0.15555555555555556,0.03723404255319149,0.060085836909871244,0.30434782608695654,0.07407407407407407,0.11914893617021276,0.001906748033357576,0.634812
12,"reference-aware language models are based on the principle of pointer networks in which copies are made from another source. in the full version of our model, we go beyond simple copying and enable coreferent mentions to have different forms, a key characteristic of natural language reference. we propose a language modeling framework that ex-plicitly incorporates reference decisions.","We propose a general class of language
models that treat reference as discrete
stochastic latent variables. This decision
allows for the creation of entity mentions
by accessing external databases of refer-
ents (required by, e.g., dialogue genera-
tion) or past internal state (required to ex-
plicitly model coreferentiality).
Beyond
simple copying, our coreference model
can additionally refer to a referent using
varied mention forms (e.g., a reference to
“Jane” can be realized as “she”), a charac-
teristic feature of reference in natural lan-
guages. Experiments on three representa-
tive applications show our model variants
outperform models based on deterministic
attention and standard language modeling
baselines.
1",0.559322033898305,0.3055555555555556,0.39520958083832336,0.15517241379310345,0.08411214953271028,0.1090909090909091,0.288135593220339,0.1574074074074074,0.20359281437125748,0.007388817921763004,0.73037344
13,"ICLR 2017 LEARNING TO PERFORM PHYSICS EXPERIMENTS VIA DEEP REINFORCEMENT LARNING Misha Denil1 Pulkit Agrawal2 Tejas D Kulkarni1 Tom Erez1 Peter Battaglia1 Nando de Freitas1,3 1DeepMind 2 University of California Berkeley 3Canadian Institute for Advanced Research. the object core system covering aspects such as cohesion, continuity, and contact enables babies and","When encountering novel objects, humans are able to infer a wide range of phys-
ical properties such as mass, friction and deformability by interacting with them
in a goal driven way. This process of active interaction is in the same spirit as
a scientist performing experiments to discover hidden facts. Recent advances in
artiﬁcial intelligence have yielded machines that can achieve superhuman perfor-
mance in Go, Atari, natural language processing, and complex control problems;
however, it is not clear that these systems can rival the scientiﬁc intuition of even
a young child. In this work we introduce a basic set of tasks that require agents
to estimate properties such as mass and cohesion of objects in an interactive sim-
ulated environment where they can manipulate the objects and observe the conse-
quences. We found that deep reinforcement learning methods can learn to perform
the experiments necessary to discover such hidden properties. By systematically
manipulating the problem difﬁculty and the cost incurred by the agent for per-
forming experiments, we found that agents learn different strategies that balance
the cost of gathering information against the cost of making mistakes in different
situations. We also compare our learned experimentation policies to randomized
baselines and show that the learned policies lead to better predictions.
1",0.3269230769230769,0.07906976744186046,0.12734082397003746,0.09803921568627451,0.02336448598130841,0.03773584905660377,0.19230769230769232,0.046511627906976744,0.07490636704119849,0.0004423561455718255,0.67059964
14,"noisy channel models are excellent models of p(output sequence y | input sequence x), provided sufficient input–output pairs are available for estimating their parameters. the noisy channel model operates by selecting outputs that both are a priori likely and that explain the input well. in practice, decoding is a significant computational challenge.","We formulate sequence to sequence transduction as a noisy channel decoding
problem and use recurrent neural networks to parameterise the source and channel
models. Unlike direct models which can suffer from explaining-away effects dur-
ing training, noisy channel models must produce outputs that explain their inputs,
and their component models can be trained with not only paired training samples
but also unpaired samples from the marginal output distribution. Using a latent
variable to control how much of the conditioning sequence the channel model
needs to read in order to generate a subsequent symbol, we obtain a tractable
and effective beam search decoder. Experimental results on abstractive sentence
summarisation, morphological inﬂection, and machine translation show that noisy
channel models outperform direct models, and that they signiﬁcantly beneﬁt from
increased amounts of unpaired output data that direct models cannot easily use.
1",0.49056603773584906,0.18055555555555555,0.2639593908629442,0.1346153846153846,0.04895104895104895,0.07179487179487179,0.24528301886792453,0.09027777777777778,0.1319796954314721,0.007223295580232849,0.61864406
15,"ICLR 2017 LEARNING TO NAVIGATE IN COMPLEX ENVIRONMENTS Piotr Mirowski, Razvan Pascanu, Fabio Viola, Hubert Soyer, Andrew J. Ballard, Andrea Banino, Misha Denil, Ross Goroshin, Laurent Sifre, Koray Kavukcuoglu,. the agent is trained to detect loop closures as an additional auxiliary task that encourages implicit velocity integration.","Learning to navigate in complex environments with dynamic elements is an impor-
tant milestone in developing AI agents. In this work we formulate the navigation
question as a reinforcement learning problem and show that data efﬁciency and task
performance can be dramatically improved by relying on additional auxiliary tasks
leveraging multimodal sensory inputs. In particular we consider jointly learning
the goal-driven reinforcement learning problem with auxiliary depth prediction
and loop closure classiﬁcation tasks. This approach can learn to navigate from raw
sensory input in complicated 3D mazes, approaching human-level performance
even under conditions where the goal location changes frequently. We provide
detailed analysis of the agent behaviour1, its ability to localise, and its network
activity dynamics, showing that the agent implicitly learns key navigation abilities.
1",0.3829787234042553,0.13846153846153847,0.20338983050847456,0.1956521739130435,0.06976744186046512,0.10285714285714287,0.2553191489361702,0.09230769230769231,0.13559322033898305,0.002803761760832616,0.564782
16,the average human-normalised score of every job in our hyperparameter sweep is 87%. top 3 agents 0% 20% 40% 60% 60% 80% 100% Percentage of Agents in Population 0% 200% 400% 600% 800% 1000% 1200% Human Normalised Performance. a top-down visualization showing the layout of each level can be found in Figure 7 of the Appendix.,"Deep reinforcement learning agents have achieved state-of-the-art results by di-
rectly maximising cumulative reward. However, environments contain a much
wider variety of possible training signals. In this paper, we introduce an agent
that also maximises many other pseudo-reward functions simultaneously by rein-
forcement learning. All of these tasks share a common representation that, like
unsupervised learning, continues to develop in the absence of extrinsic rewards.
We also introduce a novel mechanism for focusing this representation upon ex-
trinsic rewards, so that learning can rapidly adapt to the most relevant aspects
of the actual task. Our agent signiﬁcantly outperforms the previous state-of-the-
art on Atari, averaging 880% expert human performance, and a challenging suite
of ﬁrst-person, three-dimensional Labyrinth tasks leading to a mean speedup in
learning of 10× and averaging 87% expert human performance on Labyrinth.
Natural and artiﬁcial agents live in a stream of sensorimotor data. At each time step t, the agent
receives observations ot and executes actions at. These actions inﬂuence the future course of the
sensorimotor stream. In this paper we develop agents that learn to predict and control this stream,
by solving a host of reinforcement learning problems, each focusing on a distinct feature of the
sensorimotor stream. Our hypothesis is that an agent that can ﬂexibly control its future experiences
will also be able to achieve any goal with which it is presented, such as maximising its future
rewards.
The classic reinforcement learning paradigm focuses on the maximisation of extrinsic reward. How-
ever, in many interesting domains, extrinsic rewards are only rarely observed. This raises questions
of what and how to learn in their absence. Even if extrinsic rewards are frequent, the sensorimotor
stream contains an abundance of other possible learning targets. Traditionally, unsupervised learn-
ing attempts to reconstruct these targets, such as the pixels in the current or subsequent frame. It
is typically used to accelerate the acquisition of a useful representation. In contrast, our learning
objective is to predict and control features of the sensorimotor stream, by treating them as pseudo-
rewards for reinforcement learning. Intuitively, this set of tasks is more closely matched with the
agent’s long-term goals, potentially leading to more useful representations.
Consider a baby that learns to maximise the cumulative amount of red that it observes. To correctly
predict the optimal value, the baby must understand how to increase “redness” by various means,
including manipulation (bringing a red object closer to the eyes); locomotion (moving in front of a
red object); and communication (crying until the parents bring a red object). These behaviours are
likely to recur for many other goals that the baby may subsequently encounter. No understanding of
these behaviours is required to simply reconstruct the redness of current or subsequent images.
Our architecture uses reinforcement learning to approximate both the optimal policy and optimal
value function for many different pseudo-rewards. It also makes other auxiliary predictions that
serve to focus the agent on important aspects of the task. These include the long-term goal of
predicting cumulative extrinsic reward as well as short-term predictions of extrinsic reward. To
learn more efﬁciently, our agents use an experience replay mechanism to provide additional updates
∗Joint ﬁrst authors. Ordered alphabetically by ﬁrst name.
1
arXiv:1611.05397v1  [cs.LG]  16 Nov 2016
⇡
V
⇡
V
⇡
V
⇡
V
0
0
0
+1
(c) Reward Prediction
rt
}
Replay Buffer
V
V
V
R
R
R
(d) Value Function Replay
t⌧
t⌧+1
t⌧+2
t⌧+3
t⌧−3
t⌧−2
t⌧−1
r⌧
Skewed
sampling
(b) Pixel Control
Qaux
V
…
Environment
…
…
ot
Agent LSTM
Agent ConvNet
Aux DeConvNet
Aux FC net
(a) Base A3C Agent
Figure 1: Overview of the UNREAL agent. (a) The base agent is a CNN-LSTM agent trained on-policy with
the A3C loss (Mnih et al., 2016). Observations, rewards, and actions are stored in a small replay buffer which
encapsulates a short history of agent experience. This experience is used by auxiliary learning tasks. (b) Pixel
Control – auxiliary policies Qaux are trained to maximise change in pixel intensity of different regions of the
input. The agent CNN and LSTM are used for this task along with an auxiliary deconvolution network. This
auxiliary control task requires the agent to learn how to control the environment. (c) Reward Prediction – given
three recent frames, the network must predict the reward that will be obtained in the next unobserved timestep.
This task network uses instances of the agent CNN, and is trained on reward biased sequences to remove the
perceptual sparsity of rewards. (d) Value Function Replay – further training of the value function using the
agent network is performed to promote faster value iteration. Further visualisation of the agent can be found in
https://youtu.be/Uz-zGYrYEjA
to the critics. Just as animals dream about positively or negatively rewarding events more frequently
(Schacter et al., 2012), our agents preferentially replay sequences containing rewarding events.
Importantly, both the auxiliary control and auxiliary prediction tasks share the convolutional neural
network and LSTM that the base agent uses to act. By using this jointly learned representation,
the base agent learns to optimise extrinsic reward much faster and, in many cases, achieves better
policies at the end of training.
This paper brings together the state-of-the-art Asynchronous Advantage Actor-Critic (A3C) frame-
work (Mnih et al., 2016), outlined in Section 2, with auxiliary control tasks and auxiliary reward
tasks, deﬁned in sections Section 3.1 and Section 3.2 respectively. These auxiliary tasks do not re-
quire any extra supervision or signals from the environment than the vanilla A3C agent. The result
is our UNsupervised REinforcement and Auxiliary Learning (UNREAL) agent (Section 3.4)
In Section 4 we apply our UNREAL agent to a challenging set of 3D-vision based domains known
as the Labyrinth (Mnih et al., 2016), learning solely from the raw RGB pixels of a ﬁrst-person view.
Our agent signiﬁcantly outperforms the baseline agent using vanilla A3C, even when the baseline
was augmented with an unsupervised reconstruction loss, in terms of speed of learning, robustness
to hyperparameters, and ﬁnal performance. The result is an agent which on average achieves 87% of
expert human-normalised score, compared to 54% with A3C, and on average 10× faster than A3C.
Our UNREAL agent also signiﬁcantly outperforms the previous state-of-the-art in the Atari domain.
1
RELATED WORK
A variety of reinforcement learning architectures have focused on learning temporal abstractions,
such as options (Sutton et al., 1999b), with policies that may maximise pseudo-rewards (Konidaris
& Barreto, 2009; Silver & Ciosek, 2012). The emphasis here has typically been on the development
of temporal abstractions that facilitate high-level learning and planning. In contrast, our agents do
not make any direct use of the pseudo-reward maximising policies that they learn (although this is
2
an interesting direction for future research). Instead, they are used solely as auxiliary objectives for
developing a more effective representation.
The Horde architecture (Sutton et al., 2011) also applied reinforcement learning to identify value
functions for a multitude of distinct pseudo-rewards. However, this architecture was not used for
representation learning; instead each value function was trained separately using distinct weights.
The UVFA architecture (Schaul et al., 2015a) is a factored representation of a continuous set of
optimal value functions, combining features of the state with an embedding of the pseudo-reward
function. Initial work on UVFAs focused primarily on architectural choices and learning rules for
these continuous embeddings. A pre-trained UVFA representation was successfully transferred to
novel pseudo-rewards in a simple task.
Similarly, the successor representation (Dayan, 1993; Barreto et al., 2016; Kulkarni et al., 2016)
factors a continuous set of expected value functions for a ﬁxed policy, by combining an expectation
over features of the state with an embedding of the pseudo-reward function. Successor representa-
tions have been used to transfer representations from one pseudo-reward to another (Barreto et al.,
2016) or to different scales of reward (Kulkarni et al., 2016).
Another, related line of work involves learning models of the environment (Schmidhuber, 2010;
Xie et al., 2015; Oh et al., 2015). Although learning environment models as auxiliary tasks could
improve RL agents (e.g. Lin & Mitchell (1992); Li et al. (2015)), this has not yet been shown to
work in rich visual environments.
More recently, auxiliary predictions tasks have been studied in 3D reinforcement learning environ-
ments. Lample & Chaplot (2016) showed that predicting internal features of the emulator, such
as the presence of an enemy on the screen, is beneﬁcial. Mirowski et al. (2016) study auxiliary
prediction of depth in the context of navigation.
2
BACKGROUND
We assume the standard reinforcement learning setting where an agent interacts with an environment
over a number of discrete time steps. At time t the agent receives an observation ot along with a
reward rt and produces an action at. The agent’s state st is a function of its experience up until
time t, st = f(o1, r1, a1, ..., ot, rt). The n-step return Rt:t+n at time t is deﬁned as the discounted
sum of rewards, Rt:t+n = Pn
i=1 γirt+i. The value function is the expected return from state s,
V π(s) = E [Rt:∞|st = s, π], when actions are selected accorded to a policy π(a|s). The action-
value function Qπ(s, a) = E [Rt:∞|st = s, at = a, π] is the expected return following action a
from state s.
Value-based reinforcement learning algorithms, such as Q-learning (Watkins, 1989), or its deep
learning instantiations DQN (Mnih et al., 2015) and asynchronous Q-learning (Mnih et al., 2016),
approximate the action-value function Q(s, a; θ) using parameters θ, and then update parameters
to minimise the mean-squared error, for example by optimising an n-step lookahead loss (Peng
& Williams, 1996), LQ = E
h
(Rt:t+n + γn maxa′ Q(s′, a′; θ−) −Q(s, a; θ))2i
; where θ−are
previous parameters and the optimisation is with respect to θ.
Policy gradient algorithms adjust the policy to maximise the expected reward, Lπ = −Es∼π [R1:∞],
using the gradient ∂Es∼π[R1:∞]
∂θ
= E
 ∂
∂θ log π(a|s)(Qπ(s, a) −V π(s))

(Watkins, 1989; Sutton
et al., 1999a); in practice the true value functions Qπ and V π are substituted with approxima-
tions. The Asynchronous Advantage Actor-Critic (A3C) algorithm (Mnih et al., 2016) constructs
an approximation to both the policy π(a|s, θ) and the value function V (s, θ) using parameters θ.
Both policy and value are adjusted towards an n-step lookahead value, Rt:t+n + γnV (st+n+1, θ),
using an entropy regularisation penalty, LA3C ≈LVR + Lπ −Es∼π [αH(π(s, ·, θ)], where
LVR = Es∼π
h
(Rt:t+n + γnV (st+n+1, θ−) −V (st, θ))2i
.
In A3C many instances of the agent interact in parallel with many instances of the environment,
which both accelerates and stabilises learning. The A3C agent architecture we build on uses an
LSTM to jointly approximate both policy π and value function V , given the entire history of expe-
rience as inputs (see Figure 1 (a)).
3
3
AUXILIARY TASKS FOR REINFORCEMENT LEARNING
In this section we incorporate auxiliary tasks into the reinforcement learning framework in order
to promote faster training, more robust learning, and ultimately higher performance for our agents.
Section 3.1 introduces the use of auxiliary control tasks, Section 3.2 describes the addition of reward
focussed auxiliary tasks, and Section 3.4 describes the complete UNREAL agent combining these
auxiliary tasks.
3.1
AUXILIARY CONTROL TASKS
The auxiliary control tasks we consider are deﬁned as additional pseudo-reward functions in the
environment the agent is interacting with. We formally deﬁne an auxiliary control task c by a reward
function r(c) : S × A →R, where S is the space of possible states and A is the space of available
actions. The underlying state space S includes both the history of observations and rewards as well
as the state of the agent itself, i.e. the activations of the hidden units of the network.
Given a set of auxiliary control tasks C, let π(c) be the agent’s policy for each auxiliary task c ∈C and
let π be the agent’s policy on the base task. The overall objective is to maximise total performance
across all these auxiliary tasks,
arg max
θ
Eπ[R1:∞] + λc
X
c∈C
Eπc[R(c)
1:∞],
(1)
where, R(c)
t:t+n = Pn
k=1 γkr(c)
t
is the discounted return for auxiliary reward r(c), and θ is the set of
parameters of π and all π(c)’s. By sharing some of the parameters of π and all π(c) the agent must
balance improving its performance with respect to the global reward rt with improving performance
on the auxiliary tasks.
In principle, any reinforcement learning method could be applied to maximise these objectives.
However, to efﬁciently learn to maximise many different pseudo-rewards simultaneously in par-
allel from a single stream of experience, it is necessary to use off-policy reinforcement learn-
ing.
We focus on value-based RL methods that approximate the optimal action-values by Q-
learning.
Speciﬁcally, for each control task c we optimise an n-step Q-learning loss L(c)
Q
=
E
h",0.5862068965517241,0.015322217214961695,0.02986385595081247,0.12280701754385964,0.0031559963931469793,0.006153846153846154,0.41379310344827586,0.010815682739972961,0.021080368906455864,3.715788989617831e-18,0.2137632
17,"deep meta-reinforcement learning (RL) is a recurrent neural network that can adapt to changing task conditions. the resulting techniques are able to achieve human- and often superhuman-level performance in an expanding list of domains. deep RL systems typically specialize on one restricted task domain, whereas human learners can flexibly adapt. a deeper RL technique is intended to link it with and distinguish it from previous work using the term meta-learning.","In recent years deep reinforcement learning (RL) systems have attained superhuman
performance in a number of challenging task domains. However, a major limitation
of such applications is their demand for massive amounts of training data. A critical
present objective is thus to develop deep RL methods that can adapt rapidly to new
tasks. In the present work we introduce a novel approach to this challenge, which
we refer to as deep meta-reinforcement learning. Previous work has shown that
recurrent networks can support meta-learning in a fully supervised context. We
extend this approach to the RL setting. What emerges is a system that is trained
using one RL algorithm, but whose recurrent dynamics implement a second, quite
separate RL procedure. This second, learned RL algorithm can differ from the
original one in arbitrary ways. Importantly, because it is learned, it is conﬁgured
to exploit structure in the training domain. We unpack these points in a series of
seven proof-of-concept experiments, each of which examines a key aspect of deep
meta-RL. We consider prospects for extending and scaling up the approach, and
also point out some potentially important implications for neuroscience.
1",0.589041095890411,0.2193877551020408,0.31970260223048325,0.18055555555555555,0.06666666666666667,0.09737827715355805,0.3150684931506849,0.11734693877551021,0.17100371747211895,0.005849974640520859,0.8156677
18,"deep learning is a fast growing subfield of machine learning, with many impressive results. it relies on non-convex functions which are optimized using local gradient descent methods. despite the optimism, the “out of the box” gradient descent is often not working well enough.","Training of a neural network is often formulated as a task of ﬁnding a “good”
minimum of an error surface - the graph of the loss expressed as a function of its
weights. Due to the growing popularity of deep learning, the classical problem
of studying the error surfaces of neural networks is now in the focus of many
researchers. This stems from a long standing question. Given that deep networks
are highly nonlinear systems optimized by local gradient methods, why do they
not seem to be affected by bad local minima? As much as it is often observed
in practice that training of deep models using gradient methods works well, little
is understood about why it happens. A lot of research efforts has been dedicated
recently for proving the good behavior of training neural networks. In this paper
we adapt the complementary approach of studying the possible obstacles. We
present several concrete examples of datasets which cause the error surface to
have a strongly suboptimal local minimum.
1",0.5909090909090909,0.15476190476190477,0.24528301886792456,0.11627906976744186,0.029940119760479042,0.047619047619047616,0.3409090909090909,0.08928571428571429,0.14150943396226415,0.001159876514173941,0.6442654
19,"in this paper we aim to provide an answer to the question what intrinsic options are available to an agent in a given state. we define options as policies with a termination condition, and we are primarily concerned with their consequences – what states in the environment they reach upon termination. this is the set of all things that are possible for an agent to achieve.","In this paper we introduce a new unsupervised reinforcement learning method for
discovering the set of intrinsic options available to an agent. This set is learned by
maximizing the number of different states an agent can reliably reach, as measured
by the mutual information between the set of options and option termination states.
To this end, we instantiate two policy gradient based algorithms, one that creates
an explicit embedding space of options and one that represents options implicitly.
The algorithms also provide an explicit measure of empowerment in a given state
that can be used by an empowerment maximizing agent. The algorithm scales well
with function approximation and we demonstrate the applicability of the algorithm
on a range of tasks.
1",0.6,0.32231404958677684,0.41935483870967744,0.234375,0.125,0.16304347826086957,0.3230769230769231,0.17355371900826447,0.22580645161290322,0.023907395831280983,0.57118195
20,"a computer vision system able to hold conversations about what it sees would be an important step towards in- Questioner Is it a vase? a referring expression is not always possible, as it de- pends on the listener’s state of mind and the context of the scene. the last few years has seen an increasing interest from the computer vision community in tasks towards this goal.","We introduce GuessWhat?!, a two-player guessing game
as a testbed for research on the interplay of computer vision
and dialogue systems. The goal of the game is to locate an
unknown object in a rich image scene by asking a sequence
of questions. Higher-level image understanding, like spa-
tial reasoning and language grounding, is required to solve
the proposed task. Our key contribution is the collection
of a large-scale dataset consisting of 150K human-played
games with a total of 800K visual question-answer pairs on
66K images. We explain our design decisions in collecting
the dataset and introduce the oracle and questioner tasks
that are associated with the two players of the game. We
prototyped deep learning models to establish initial base-
lines of the introduced tasks.",0.3880597014925373,0.1984732824427481,0.2626262626262626,0.045454545454545456,0.023076923076923078,0.030612244897959183,0.2835820895522388,0.1450381679389313,0.19191919191919193,0.005498322295544596,0.57391024
21,"there are three predominant approaches for constructing vector representations of sentences from a sequence of words. the first composes words sequentially using a recurrent neural network, treat-ing the RNN’s final hidden state as the representation of the sentence. in such models, there is no explicit hierarchical organization im-posed on the words, and the. dynamics must learn to simulate it.","We use reinforcement learning to learn tree-structured neural networks for com-
puting representations of natural language sentences. In contrast with prior work
on tree-structured models in which the trees are either provided as input or pre-
dicted using supervision from explicit treebank annotations, the tree structures
in this work are optimized to improve performance on a downstream task. Ex-
periments demonstrate the beneﬁt of learning task-speciﬁc composition orders,
outperforming both sequential encoders and recursive encoders based on treebank
annotations. We analyze the induced trees and show that while they discover
some linguistically intuitive structures (e.g., noun phrases, simple verb phrases),
they are different than conventional English syntactic structures.
1",0.3870967741935484,0.20869565217391303,0.27118644067796605,0.06557377049180328,0.03508771929824561,0.04571428571428571,0.20967741935483872,0.11304347826086956,0.14689265536723164,0.004984545972349643,0.5792977
22,"the lack of algorithms to support continual learning thus remains a key barrier to the development of artificial general intelligence. the mammalian brain may avoid catastrophic forgetting by protecting previously-acquired knowledge in neocortical circuits [Cichon and Gan, 2015], despite the subsequent learning of other tasks.","The ability to learn tasks in a sequential fashion is crucial to the development of
artiﬁcial intelligence. Neural networks are not, in general, capable of this and it
has been widely thought that catastrophic forgetting is an inevitable feature of
connectionist models. We show that it is possible to overcome this limitation and
train networks that can maintain expertise on tasks which they have not experienced
for a long time. Our approach remembers old tasks by selectively slowing down
learning on the weights important for those tasks. We demonstrate our approach is
scalable and effective by solving a set of classiﬁcation tasks based on the MNIST
hand written digit dataset and by learning several Atari 2600 games sequentially.
1",0.45652173913043476,0.17355371900826447,0.25149700598802394,0.08888888888888889,0.03333333333333333,0.048484848484848485,0.32608695652173914,0.12396694214876033,0.17964071856287425,0.015593442921247504,0.66193813
